type,release_date,process_size_(nm),tdp_(w),die_size_(mm^2),transistors_(million),freq_(ghz),foundry,vendor,fp16_gflops,fp32_gflops,fp64_gflops,year
GPU,2012-08-16,28,150,294,3540,915.0,TSMC,NVIDIA,19033.0610625,2634.0,109.8,2012
GPU,2012-08-17,28,122,294,3540,706.0,TSMC,NVIDIA,19033.0610625,2169.0,90.37,2012
GPU,2012-08-20,40,29,79,292,589.0,TSMC,NVIDIA,19033.0610625,134.6,11.22,2012
GPU,2012-08-21,40,151,334,2154,725.0,TSMC,AMD,19033.0610625,2088.0,417.6,2012
GPU,2012-08-22,28,130,294,3540,823.0,TSMC,NVIDIA,19033.0610625,2046.0,85.25,2012
GPU,2012-08-22,28,130,294,3540,823.0,TSMC,NVIDIA,19033.0610625,2046.0,85.25,2012
GPU,2012-08-23,40,15,116,585,475.0,TSMC,NVIDIA,19033.0610625,182.4,15.2,2012
GPU,2012-08-24,28,200,352,4313,800.0,TSMC,AMD,19033.0610625,2867.0,716.8,2012
GPU,2012-08-24,28,225,352,4313,900.0,TSMC,AMD,19033.0610625,3226.0,806.4,2012
GPU,2012-08-27,28,150,212,2800,950.0,TSMC,AMD,19033.0610625,2432.0,152.0,2012
GPU,2012-08-31,28,unknown,352,4313,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-08-31,28,500,352,4313,925.0,TSMC,AMD,19033.0610625,3789.0,947.2,2012
CPU,2012-09-01,32,35,149,624,2200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,32,65,131,504,2700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,32,35,131,504,1900.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,32,35,131,504,1800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,32,17,131,504,1500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,22,35,118,1400,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,22,17,118,1400,1800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,22,10,118,1400,1100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,40,9,75,unknown,1000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,22,45,160,1480,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,22,17,118,1400,1800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,32,17,131,504,1600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-09-01,32,19,246,1303,320.0,GlobalFoundries,AMD,19033.0610625,325.6,1096.608262910798,2012
CPU,2012-09-01,32,17,149,624,1500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-01,32,35,131,504,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-02,32,35,131,504,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-02,32,65,131,504,2900.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,35,94,unknown,2600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,35,94,unknown,2800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,45,160,1400,2800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,55,118,unknown,3300.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,55,94,unknown,3400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,45,160,1400,2700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,35,94,unknown,3000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,55,160,1400,3000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,45,160,1400,2800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,55,94,unknown,3100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,45,160,1400,2700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,69,133,unknown,3100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,55,94,unknown,3300.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,77,133,unknown,3000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-03,22,77,133,unknown,2700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-09-06,28,unknown,221,2540,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-09-06,28,140,221,2540,980.0,TSMC,NVIDIA,19033.0610625,1981.0,82.56,2012
GPU,2012-09-06,28,65,118,1270,1058.0,TSMC,NVIDIA,19033.0610625,812.5,33.86,2012
GPU,2012-09-09,40,29,79,292,550.0,TSMC,NVIDIA,19033.0610625,115.2,9.6,2012
GPU,2012-09-17,40,25,116,585,672.0,TSMC,NVIDIA,19033.0610625,258.0,21.5,2012
CPU,2012-09-27,32,3,65,140,1800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-27,32,19,246,1303,1600.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-27,32,17,246,1303,1900.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-30,22,35,118,unknown,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-30,22,35,118,unknown,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-09-30,22,45,160,1480,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-01,22,45,94,392,350.0,Intel,Intel,19033.0610625,96.0,24.0,2012
GPU,2012-10-01,28,32,118,1270,709.0,TSMC,NVIDIA,19033.0610625,599.0,24.96,2012
GPU,2012-10-01,28,75,294,3540,601.0,TSMC,NVIDIA,19033.0610625,1154.0,48.08,2012
GPU,2012-10-01,28,15,116,585,625.0,TSMC,NVIDIA,19033.0610625,240.0,20.0,2012
GPU,2012-10-01,28,100,294,3540,654.0,TSMC,NVIDIA,19033.0610625,1256.0,52.32,2012
GPU,2012-10-02,32,100,246,1303,760.0,GlobalFoundries,AMD,19033.0610625,583.7,1096.608262910798,2012
CPU,2012-10-02,32,65,246,1303,3400.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-02,32,65,246,1303,3400.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-02,32,65,246,1303,3400.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-02,32,100,246,1303,3400.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-02,32,65,246,1303,3600.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-02,32,65,246,1303,760.0,GlobalFoundries,AMD,19033.0610625,291.8,1096.608262910798,2012
CPU,2012-10-02,32,65,246,1303,3200.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-02,32,65,246,1303,3600.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-02,32,65,246,1303,3200.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-02,32,17,246,1303,327.0,GlobalFoundries,AMD,19033.0610625,162.8,1096.608262910798,2012
GPU,2012-10-02,32,65,246,1303,720.0,GlobalFoundries,AMD,19033.0610625,184.3,1096.608262910798,2012
CPU,2012-10-02,32,65,246,1303,3200.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-02,32,100,246,1303,3800.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-02,32,65,246,1303,2800.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-02,32,65,246,1303,3200.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-02,32,100,246,1303,3600.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-02,32,65,246,1303,760.0,GlobalFoundries,AMD,19033.0610625,389.1,1096.608262910798,2012
CPU,2012-10-02,32,100,246,1303,3800.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-04,40,35,114,302,550.0,Sony,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-04,40,unknown,114,302,1615.4307897071872,Sony,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-09,28,unknown,221,2540,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-09,40,7,75,450,276.0,TSMC,AMD,19033.0610625,44.16,1096.608262910798,2012
CPU,2012-10-09,40,5,unknown,unknown,1000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-09,28,110,221,2540,928.0,TSMC,NVIDIA,19033.0610625,1425.0,59.39,2012
CPU,2012-10-19,22,35,160,1480,2200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-19,22,35,160,1480,2200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,95,315,1200,3600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,95,315,1200,3600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,95,315,1200,3500.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,125,315,1200,4000.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,95,315,1200,3900.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,125,315,1200,3900.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,95,315,1200,3300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,125,315,1200,3500.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,95,315,1200,4000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,95,315,1200,3200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-10-23,32,95,315,1200,3800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-23,28,35,118,1270,797.0,TSMC,NVIDIA,19033.0610625,306.0,12.75,2012
GPU,2012-10-23,28,122,294,3540,719.0,TSMC,NVIDIA,19033.0610625,2209.0,92.03,2012
CPU,2012-10-23,32,95,315,1200,3800.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-10-28,40,19,59,292,650.0,TSMC,ATI,19033.0610625,104.0,1096.608262910798,2012
CPU,2012-11-01,22,35,160,1480,2900.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-01,22,35,160,unknown,2800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-01,32,150,435,2270,3500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-01,22,65,160,1480,2700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-05,32,115,315,2400,2300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-05,32,115,315,2400,2400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-05,32,140,315,2400,2800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-05,32,115,315,2400,2500.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-05,32,115,2x 315,2400,2800.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-05,32,85,315,2400,1800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-11-12,28,375,352,4313,825.0,TSMC,AMD,19033.0610625,3405.0,851.2,2012
CPU,2012-11-12,22,300,350,5000,1053.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-12,22,225,350,5000,1053.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-12,22,300,350,5000,1250.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-11-12,22,300,350,5000,1100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-11-12,28,375,352,4313,825.0,TSMC,AMD,19033.0610625,3405.0,851.2,2012
CPU,2012-11-12,22,300,350,5000,1250.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-11-12,28,225,561,7080,706.0,TSMC,NVIDIA,19033.0610625,3524.0,1175.0,2012
GPU,2012-11-12,28,235,561,7080,732.0,TSMC,NVIDIA,19033.0610625,3935.0,1312.0,2012
GPU,2012-11-12,28,unknown,561,7080,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-11-12,28,235,561,7080,732.0,TSMC,NVIDIA,19033.0610625,3935.0,1312.0,2012
GPU,2012-11-12,22,300,720,5000,1100.0,Intel,Intel,19033.0610625,2147.0,1096.608262910798,2012
GPU,2012-11-12,22,225,720,5000,1053.0,Intel,Intel,19033.0610625,2022.0,1096.608262910798,2012
CPU,2012-11-12,22,300,350,5000,1100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-11-12,22,300,720,5000,1100.0,Intel,Intel,19033.0610625,2006.0,1096.608262910798,2012
GPU,2012-11-12,22,unknown,720,5000,1615.4307897071872,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-11-18,40,unknown,146,880,1615.4307897071872,Renesas,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2012-11-18,40,33,146,880,550.0,Renesas,AMD,19033.0610625,176.0,1096.608262910798,2012
GPU,2012-11-19,28,185,352,4313,925.0,TSMC,AMD,19033.0610625,2995.0,748.8,2012
GPU,2012-11-23,40,20,104,627,550.0,TSMC,ATI,19033.0610625,440.0,1096.608262910798,2012
CPU,2012-12-03,22,55,94,unknown,2600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-03,22,35,94,unknown,2300.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-03,22,55,94,unknown,2700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,65,315,1200,2600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,65,315,1200,2600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,95,315,1200,3100.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,95,315,1200,3100.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,35,315,1200,2200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,45,315,1200,2800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,25,315,1200,1900.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,65,315,1200,3000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,95,315,1200,3500.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,35,315,1200,2200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-04,32,65,315,1200,2600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-11,32,8,unknown,unknown,1600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-11,32,6,unknown,unknown,1600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
CPU,2012-12-11,32,9,unknown,unknown,2000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2012
GPU,2013-01-08,28,unknown,77,950,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-01-08,28,unknown,212,2800,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-02-02,28,unknown,56,690,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-02-02,28,unknown,77,950,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-02-19,28,unknown,85,11,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-03-22,28,unknown,160,2080,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-04-01,28,unknown,87,1020,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-04-01,28,unknown,123,1500,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-04-23,28,unknown,110,1178,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-05-14,28,unknown,160,2080,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-05-27,22,unknown,unknown,unknown,1615.4307897071872,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-06-17,22,300,350,5000,1100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-06-17,22,270,350,5000,1100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-06-17,22,245,350,5000,1053.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-06-17,22,300,350,5000,1238.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-06-17,22,300,350,5000,1100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-06-25,28,170,294,3540,980.0,TSMC,NVIDIA,19033.0610625,2378.0,99.07,2013
GPU,2013-06-27,28,130,294,3540,823.0,TSMC,NVIDIA,19033.0610625,2046.0,85.25,2013
GPU,2013-06-28,28,225,294,3540,745.0,TSMC,NVIDIA,19033.0610625,2289.0,95.36,2013
GPU,2013-06-28,28,225,294,3540,745.0,TSMC,NVIDIA,19033.0610625,2289.0,95.36,2013
GPU,2013-06-28,28,225,294,3540,745.0,TSMC,NVIDIA,19033.0610625,2289.0,95.36,2013
GPU,2013-06-28,28,130,118,1270,850.0,TSMC,NVIDIA,19033.0610625,326.4,13.6,2013
GPU,2013-06-28,28,130,118,1270,850.0,TSMC,NVIDIA,19033.0610625,326.4,13.6,2013
GPU,2013-06-28,28,130,118,1270,850.0,TSMC,NVIDIA,19033.0610625,326.4,13.6,2013
GPU,2013-06-28,28,225,294,3540,745.0,TSMC,NVIDIA,19033.0610625,2289.0,95.36,2013
GPU,2013-06-28,28,130,118,1270,850.0,TSMC,NVIDIA,19033.0610625,326.4,13.6,2013
GPU,2013-07-10,32,65,246,1303,800.0,GlobalFoundries,AMD,19033.0610625,409.6,1096.608262910798,2013
GPU,2013-07-23,28,unknown,561,7080,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-07-23,28,45,118,1270,706.0,TSMC,NVIDIA,19033.0610625,542.2,22.59,2013
GPU,2013-07-23,28,100,294,3540,706.0,TSMC,NVIDIA,19033.0610625,1627.0,67.78,2013
GPU,2013-07-23,28,100,294,3540,771.0,TSMC,NVIDIA,19033.0610625,2369.0,98.69,2013
GPU,2013-07-23,28,30,87,1020,889.0,TSMC,NVIDIA,19033.0610625,341.4,14.22,2013
GPU,2013-07-23,28,225,561,7080,797.0,TSMC,NVIDIA,19033.0610625,5196.0,1732.0,2013
GPU,2013-07-23,28,239,561,7080,902.0,TSMC,NVIDIA,19033.0610625,5196.0,1732.0,2013
GPU,2013-07-23,28,30,87,1020,954.0,TSMC,NVIDIA,19033.0610625,366.3,15.26,2013
GPU,2013-07-23,28,75,294,3540,706.0,TSMC,NVIDIA,19033.0610625,1084.0,45.18,2013
GPU,2013-07-23,28,225,294,3540,745.0,TSMC,NVIDIA,19033.0610625,2289.0,95.36,2013
GPU,2013-07-23,28,55,221,2540,667.0,TSMC,NVIDIA,19033.0610625,768.4,32.02,2013
GPU,2013-07-23,40,60,118,716,650.0,TSMC,AMD,19033.0610625,624.0,1096.608262910798,2013
GPU,2013-07-23,40,35,67,370,875.0,TSMC,AMD,19033.0610625,280.0,1096.608262910798,2013
GPU,2013-07-23,40,60,118,716,650.0,TSMC,AMD,19033.0610625,624.0,1096.608262910798,2013
GPU,2013-07-23,28,225,118,1270,954.0,TSMC,NVIDIA,19033.0610625,732.7,30.53,2013
GPU,2013-07-24,28,15,87,1020,719.0,TSMC,NVIDIA,19033.0610625,291.1,12.13,2013
CPU,2013-07-24,32,130,435,2270,3000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-07-29,32,65,246,1303,800.0,GlobalFoundries,AMD,19033.0610625,307.2,1096.608262910798,2013
GPU,2013-08-01,28,20,85,11,672.0,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-08-13,28,15,110,1178,497.0,TSMC,AMD,19033.0610625,127.2,7.952,2013
GPU,2013-08-25,28,130,294,3540,823.0,TSMC,NVIDIA,19033.0610625,2046.0,85.25,2013
GPU,2013-08-25,28,170,294,3540,915.0,TSMC,NVIDIA,19033.0610625,2634.0,109.8,2013
GPU,2013-08-26,28,33,87,1020,980.0,TSMC,NVIDIA,19033.0610625,793.3,33.06,2013
GPU,2013-08-26,28,33,118,1270,837.0,TSMC,NVIDIA,19033.0610625,702.7,29.28,2013
CPU,2013-08-29,22,47,264,1400,1800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-08-29,22,47,264,1400,1600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,28,18,46,unknown,1333.0,TSMC,VIA,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,22,80,160,1400,2100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,22,120,356,2600,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,22,120,356,2600,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,28,95,245,2411,4000.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,28,95,245,2411,3900.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,28,65,245,2411,3200.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,22,80,160,1400,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-09-01,65,58,186,300,550.0,Sony,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,28,18,46,unknown,2000.0,TSMC,VIA,19033.0610625,5403.009359050446,1096.608262910798,2013
GPU,2013-09-01,65,unknown,186,300,1615.4307897071872,Sony,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,28,65,245,2411,3500.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,32,65,246,1303,3800.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,32,65,246,1303,3800.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,22,95,160,1400,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,22,95,160,1400,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,22,80,160,1400,1800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,22,95,160,1400,1900.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,22,160,356,2600,2800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,28,65,250,3100,3700.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
CPU,2013-09-01,28,65,250,3100,3500.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2013
