type,release_date,process_size_(nm),tdp_(w),die_size_(mm^2),transistors_(million),freq_(ghz),foundry,vendor,fp16_gflops,fp32_gflops,fp64_gflops,year,transistor_density
1,993,16.0,180.0,314.0,7200.0,1607.0,8,5,127.9,8186.0,255.8,2017.0,22.92993623270721
1,994,16.0,150.0,359.0,7000.0,1172.0,8,1,6001.0,6001.0,1096.608262910798,2017.0,19.498607188026163
1,994,16.0,65.0,359.0,7000.0,1615.4307897071872,8,1,19033.0610625,5403.009359050446,1096.608262910798,2017.0,19.498607188026163
1,995,14.0,50.0,103.0,2200.0,1046.0,1,1,1071.0,1071.0,66.94,2017.0,21.359223093599777
1,996,28.0,30.0,77.0,1020.0,978.0,8,5,19033.0610625,772.6,24.14,2017.0,13.246753074717493
1,996,28.0,30.0,77.0,1020.0,1109.0,8,5,19033.0610625,913.2,28.54,2017.0,13.246753074717493
0,997,14.0,250.0,178.0,8000.0,1300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,44.94381997222573
0,997,14.0,250.0,178.0,8000.0,1300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,44.94381997222573
0,997,14.0,320.0,178.0,8000.0,1500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,44.94381997222573
1,998,14.0,230.0,495.0,12500.0,1200.0,1,1,21500.0,10750.0,672.0,2017.0,25.25252520151005
1,999,12.0,250.0,815.0,21100.0,1200.0,8,5,29800.0,14900.0,7450.0,2017.0,25.889570520380897
1,1000,14.0,85.0,232.0,5700.0,926.0,1,1,4940.0,4940.0,308.7,2017.0,24.568965411340667
1,1001,14.0,5.0,178.0,950.0,200.0,3,3,432.0,216.0,54.0,2017.0,5.337078621701806
0,1001,14.0,10.0,93.0,950.0,1500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,10.215053653601574
1,1001,14.0,65.0,178.0,950.0,1615.4307897071872,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,5.337078621701806
0,1001,14.0,10.0,93.0,950.0,2000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,10.215053653601574
1,1001,14.0,65.0,178.0,950.0,1615.4307897071872,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,5.337078621701806
1,1001,14.0,5.0,178.0,950.0,200.0,3,3,249.6,124.8,31.2,2017.0,5.337078621701806
0,1001,14.0,6.0,93.0,950.0,1100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,10.215053653601574
0,1001,14.0,10.0,93.0,950.0,1500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,10.215053653601574
1,1002,16.0,65.0,314.0,7200.0,1607.0,8,5,104.0,6655.0,208.0,2017.0,22.92993623270721
0,1003,14.0,120.0,484.0,950.0,3000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,1.9628099132999794
0,1003,14.0,140.0,484.0,950.0,2500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,1.9628099132999794
0,1003,14.0,140.0,484.0,950.0,2300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,1.9628099132999794
0,1003,14.0,120.0,484.0,950.0,3200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2017.0,1.9628099132999794
1,1004,16.0,120.0,200.0,4400.0,1506.0,8,5,68.36,4375.0,136.7,2017.0,21.99999989
1,1005,14.0,75.0,132.0,3300.0,1000.0,6,5,22.78,1458.0,45.56,2018.0,24.999999810606063
1,1006,14.0,18.0,74.0,1800.0,1455.0,6,5,12.15,777.7,24.3,2018.0,24.324323995617245
1,1006,16.0,65.0,314.0,7200.0,1506.0,8,5,134.6,8617.0,269.3,2018.0,22.92993623270721
1,1006,16.0,120.0,200.0,4400.0,1506.0,8,5,68.36,4375.0,136.7,2018.0,21.99999989
1,1007,14.0,15.0,210.0,4940.0,300.0,1,1,845.6,422.8,26.42,2018.0,23.523809411791383
1,1007,14.0,15.0,210.0,4940.0,300.0,1,1,1691.0,845.6,52.85,2018.0,23.523809411791383
1,1008,14.0,65.0,208.0,5000.0,931.0,1,1,2588.0,2588.0,161.8,2018.0,24.038461422892013
1,1008,14.0,100.0,208.0,5000.0,1063.0,1,1,3656.0,3656.0,228.5,2018.0,24.038461422892013
1,1008,14.0,65.0,208.0,5000.0,1615.4307897071872,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,24.038461422892013
1,1008,14.0,40.0,132.0,3300.0,1266.0,6,5,21.66,1386.0,43.33,2018.0,24.999999810606063
1,1008,14.0,40.0,132.0,3300.0,1177.0,6,5,23.09,1478.0,46.18,2018.0,24.999999810606063
1,1009,14.0,25.0,210.0,4940.0,300.0,1,1,3492.0,1746.0,109.1,2018.0,23.523809411791383
1,1009,16.0,250.0,471.0,11800.0,1582.0,8,5,168.3,10770.0,336.6,2018.0,25.05307850307202
1,1009,14.0,65.0,210.0,4940.0,1615.4307897071872,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,23.523809411791383
1,1009,14.0,25.0,210.0,4940.0,300.0,1,1,2253.0,1126.0,70.4,2018.0,23.523809411791383
1,1010,14.0,15.0,210.0,4940.0,300.0,1,1,2253.0,1126.0,70.4,2018.0,23.523809411791383
1,1010,14.0,15.0,210.0,4940.0,300.0,1,1,768.8,384.4,24.02,2018.0,23.523809411791383
1,1010,14.0,25.0,210.0,4940.0,300.0,1,1,3664.0,1832.0,114.5,2018.0,23.523809411791383
1,1011,16.0,100.0,314.0,7200.0,1582.0,8,5,140.7,9006.0,281.4,2018.0,22.92993623270721
1,1011,16.0,75.0,314.0,7200.0,1139.0,8,5,78.62,5032.0,157.2,2018.0,22.92993623270721
1,1011,16.0,75.0,314.0,7200.0,1328.0,8,5,86.41,5530.0,172.8,2018.0,22.92993623270721
1,1011,16.0,100.0,314.0,7200.0,1215.0,8,5,106.6,6820.0,213.1,2018.0,22.92993623270721
1,1011,16.0,100.0,314.0,7200.0,1418.0,8,5,114.8,7345.0,229.5,2018.0,22.92993623270721
1,1011,16.0,100.0,314.0,7200.0,1316.0,8,5,125.5,8033.0,251.0,2018.0,22.92993623270721
1,1012,16.0,120.0,314.0,7200.0,1506.0,8,5,68.32,4372.0,136.6,2018.0,22.92993623270721
1,1013,14.0,20.0,74.0,1800.0,1152.0,6,5,16.55,1059.0,33.1,2018.0,24.324323995617245
1,1014,12.0,250.0,815.0,21100.0,937.0,8,5,26420.0,13210.0,6605.0,2018.0,25.889570520380897
1,1014,12.0,250.0,815.0,21100.0,1230.0,8,5,28260.0,14130.0,7066.0,2018.0,25.889570520380897
1,1014,12.0,250.0,815.0,21100.0,1290.0,8,5,31330.0,15670.0,7834.0,2018.0,25.889570520380897
1,1014,12.0,250.0,815.0,21100.0,1132.0,8,5,33320.0,16660.0,8330.0,2018.0,25.889570520380897
1,1014,12.0,250.0,815.0,21100.0,1380.0,8,5,32710.0,16350.0,8177.0,2018.0,25.889570520380897
1,1014,12.0,250.0,815.0,21100.0,1297.0,8,5,31330.0,15670.0,7834.0,2018.0,25.889570520380897
1,1014,12.0,250.0,815.0,21100.0,1354.0,8,5,32400.0,16200.0,8100.0,2018.0,25.889570520380897
0,1015,14.0,35.0,126.0,950.0,3200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1015,14.0,35.0,126.0,950.0,3100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1015,14.0,35.0,126.0,950.0,3100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1015,14.0,45.0,149.0,950.0,2700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,6.375838883383632
0,1015,14.0,54.0,126.0,950.0,3800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1015,14.0,35.0,126.0,950.0,3200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1015,14.0,54.0,126.0,950.0,3900.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1015,14.0,45.0,149.0,950.0,2200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,6.375838883383632
0,1015,14.0,58.0,126.0,950.0,3700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1015,14.0,95.0,149.0,950.0,2900.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,6.375838883383632
0,1015,14.0,35.0,178.0,950.0,1700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1015,14.0,45.0,126.0,950.0,2300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1015,14.0,45.0,126.0,950.0,2500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1016,14.0,54.0,126.0,950.0,3200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1016,14.0,65.0,154.0,950.0,3200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,6.168831128773824
0,1016,14.0,65.0,154.0,950.0,3000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,6.168831128773824
1,1016,14.0,65.0,178.0,950.0,1615.4307897071872,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
1,1016,14.0,15.0,178.0,950.0,350.0,3,3,768.0,384.0,96.0,2018.0,5.337078621701806
1,1016,14.0,15.0,178.0,950.0,300.0,3,3,1613.0,806.4,201.6,2018.0,5.337078621701806
1,1016,14.0,15.0,178.0,950.0,300.0,3,3,345.6,172.8,43.2,2018.0,5.337078621701806
1,1016,14.0,15.0,178.0,950.0,350.0,3,3,403.2,201.6,50.4,2018.0,5.337078621701806
0,1016,14.0,35.0,126.0,950.0,2900.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
1,1016,14.0,65.0,178.0,950.0,1615.4307897071872,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1016,14.0,54.0,126.0,950.0,3100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1017,14.0,28.0,123.0,950.0,2700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.723577172979048
0,1017,14.0,28.0,123.0,950.0,3000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.723577172979048
0,1017,14.0,28.0,126.0,950.0,2300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1017,14.0,28.0,123.0,950.0,2600.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.723577172979048
1,1018,14.0,150.0,232.0,5700.0,1168.0,1,1,5095.0,5095.0,318.5,2018.0,24.568965411340667
1,1018,14.0,50.0,103.0,2200.0,1100.0,1,1,1505.0,1505.0,94.08,2018.0,21.359223093599777
1,1018,14.0,65.0,123.0,3000.0,1090.0,1,1,2106.0,2106.0,131.6,2018.0,24.39024370414436
1,1018,14.0,75.0,123.0,3000.0,1175.0,1,1,2611.0,2611.0,163.2,2018.0,24.39024370414436
1,1018,14.0,65.0,123.0,3000.0,1275.0,1,1,2611.0,2611.0,163.2,2018.0,24.39024370414436
1,1018,14.0,65.0,123.0,3000.0,1275.0,1,1,2611.0,2611.0,163.2,2018.0,24.39024370414436
1,1018,14.0,65.0,123.0,3000.0,1175.0,1,1,2462.0,2462.0,153.9,2018.0,24.39024370414436
1,1018,14.0,65.0,103.0,2200.0,1615.4307897071872,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,21.359223093599777
1,1018,14.0,50.0,103.0,2200.0,1019.0,1,1,1371.0,1371.0,85.68,2018.0,21.359223093599777
1,1018,14.0,50.0,103.0,2200.0,1124.0,1,1,1240.0,1240.0,77.5,2018.0,21.359223093599777
1,1018,14.0,60.0,123.0,3000.0,1019.0,1,1,1371.0,1371.0,85.68,2018.0,24.39024370414436
1,1018,14.0,100.0,232.0,5700.0,1266.0,1,1,5834.0,5834.0,364.6,2018.0,24.568965411340667
1,1018,14.0,185.0,232.0,5700.0,1257.0,1,1,6175.0,6175.0,385.9,2018.0,24.568965411340667
1,1018,14.0,50.0,103.0,2200.0,1082.0,1,1,1385.0,1385.0,86.56,2018.0,21.359223093599777
1,1019,14.0,25.0,210.0,4940.0,300.0,1,1,2255.0,1127.0,70.46,2018.0,23.523809411791383
0,1019,12.0,105.0,213.0,4800.0,3700.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,22.535211161806522
0,1019,12.0,65.0,213.0,4800.0,3200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,22.535211161806522
0,1019,12.0,95.0,213.0,4800.0,3600.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,22.535211161806522
0,1019,14.0,35.0,210.0,4950.0,3200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,23.571428459183675
0,1019,14.0,35.0,210.0,4950.0,3200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,23.571428459183675
1,1019,14.0,25.0,210.0,4940.0,300.0,1,1,3523.0,1761.0,110.1,2018.0,23.523809411791383
0,1019,12.0,65.0,213.0,4800.0,3400.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,22.535211161806522
1,1020,14.0,65.0,208.0,5000.0,931.0,1,1,2588.0,2588.0,161.8,2018.0,24.038461422892013
0,1021,10.0,5.0,70.52,950.0,1500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,13.471355452760134
0,1021,10.0,15.0,70.52,950.0,2200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,13.471355452760134
1,1022,14.0,15.0,210.0,4940.0,300.0,1,1,1966.0,983.0,61.44,2018.0,23.523809411791383
0,1022,14.0,35.0,210.0,4950.0,3200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,23.571428459183675
0,1022,14.0,35.0,210.0,4950.0,3200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,23.571428459183675
0,1022,14.0,65.0,210.0,4950.0,3600.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,23.571428459183675
1,1022,14.0,25.0,210.0,4940.0,300.0,1,1,3523.0,1761.0,110.1,2018.0,23.523809411791383
1,1023,14.0,75.0,132.0,3300.0,1392.0,6,5,36.43,2332.0,72.86,2018.0,24.999999810606063
1,1024,14.0,15.0,178.0,950.0,350.0,3,3,844.8,422.4,105.6,2018.0,5.337078621701806
1,1024,14.0,15.0,178.0,950.0,350.0,3,3,921.6,460.8,115.2,2018.0,5.337078621701806
0,1025,14.0,15.0,246.0,950.0,3400.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,3.8617886021878514
0,1025,14.0,15.0,246.0,950.0,3300.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,3.8617886021878514
0,1026,14.0,95.0,154.0,950.0,3800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,6.168831128773824
1,1027,14.0,120.0,495.0,12500.0,1138.0,1,1,18650.0,9326.0,582.8,2018.0,25.25252520151005
0,1027,14.0,35.0,192.0,4800.0,3200.0,8,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,24.99999986979167
0,1028,14.0,95.0,178.0,950.0,4000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1029,14.0,170.0,213.0,4800.0,2500.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,22.535211161806522
1,1030,12.0,250.0,815.0,21100.0,1200.0,8,5,29800.0,14900.0,7450.0,2018.0,25.889570520380897
0,1031,14.0,71.0,126.0,950.0,3400.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1031,14.0,71.0,126.0,950.0,3300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1031,14.0,65.0,126.0,950.0,3200.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
1,1032,14.0,15.0,210.0,4940.0,300.0,1,1,768.8,384.4,24.02,2018.0,23.523809411791383
1,1032,14.0,75.0,123.0,3000.0,1004.0,1,1,2056.0,2056.0,128.5,2018.0,24.39024370414436
1,1032,14.0,75.0,123.0,3000.0,907.0,1,1,1393.0,1393.0,87.07,2018.0,24.39024370414436
1,1033,14.0,100.0,397.0,950.0,1300.0,8,1,7987.0,3994.0,249.6,2018.0,2.3929470972469846
1,1033,14.0,65.0,397.0,950.0,1615.4307897071872,8,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,2.3929470972469846
1,1034,12.0,260.0,754.0,18600.0,1230.0,8,5,29860.0,14930.0,466.6,2018.0,24.668434980545843
1,1034,12.0,260.0,754.0,18600.0,1395.0,8,5,32620.0,16310.0,509.8,2018.0,24.668434980545843
0,1034,12.0,250.0,4213.0,19200.0,3000.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,4.55732257190664
1,1034,12.0,260.0,754.0,18600.0,1305.0,8,5,28750.0,14380.0,449.3,2018.0,24.668434980545843
1,1034,12.0,260.0,754.0,18600.0,1440.0,8,5,32620.0,16310.0,509.8,2018.0,24.668434980545843
1,1034,14.0,230.0,495.0,12500.0,1200.0,1,1,21500.0,10750.0,672.0,2018.0,25.25252520151005
1,1034,12.0,230.0,545.0,13600.0,1620.0,8,5,22300.0,11150.0,348.5,2018.0,24.95412839457958
1,1034,12.0,65.0,754.0,18600.0,1615.4307897071872,8,5,19033.0610625,5403.009359050446,1096.608262910798,2018.0,24.668434980545843
1,1034,12.0,65.0,545.0,13600.0,1615.4307897071872,8,5,19033.0610625,5403.009359050446,1096.608262910798,2018.0,24.95412839457958
1,1035,14.0,230.0,495.0,12500.0,852.0,1,1,21500.0,10750.0,672.0,2018.0,25.25252520151005
1,1035,14.0,230.0,495.0,12500.0,852.0,1,1,21500.0,10750.0,672.0,2018.0,25.25252520151005
1,1036,14.0,15.0,178.0,950.0,300.0,3,3,768.0,384.0,96.0,2018.0,5.337078621701806
1,1036,14.0,65.0,178.0,950.0,1615.4307897071872,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1037,12.0,180.0,2213.0,9600.0,3500.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,4.338002709291459
0,1038,14.0,51.0,126.0,950.0,3700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1038,14.0,65.0,178.0,950.0,3700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1038,14.0,35.0,178.0,950.0,2300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1038,14.0,35.0,178.0,950.0,1800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1038,14.0,65.0,126.0,950.0,3100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1038,14.0,65.0,126.0,950.0,3700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1038,14.0,35.0,178.0,950.0,1800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1038,14.0,65.0,178.0,950.0,3000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1038,14.0,35.0,126.0,950.0,3100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1038,14.0,95.0,178.0,950.0,3700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1038,14.0,65.0,126.0,950.0,3600.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1038,14.0,65.0,126.0,950.0,3600.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.53968247984379
0,1038,14.0,65.0,178.0,950.0,2900.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1038,14.0,65.0,178.0,950.0,3100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
1,1039,14.0,50.0,103.0,2200.0,980.0,1,1,1071.0,1071.0,66.94,2018.0,21.359223093599777
0,1040,14.0,35.0,209.8,4950.0,3200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,23.593898838923266
1,1040,14.0,15.0,210.0,4940.0,300.0,1,1,768.8,384.4,24.02,2018.0,23.523809411791383
0,1041,12.0,65.0,213.0,4800.0,3500.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,22.535211161806522
0,1041,12.0,65.0,213.0,4800.0,3600.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,22.535211161806522
1,1042,12.0,70.0,545.0,13600.0,585.0,8,5,65130.0,8141.0,254.4,2018.0,24.95412839457958
1,1042,12.0,70.0,545.0,13600.0,585.0,8,5,65130.0,8141.0,254.4,2018.0,24.95412839457958
0,1043,12.0,65.0,192.0,4800.0,3200.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,24.99999986979167
0,1043,12.0,65.0,192.0,4800.0,3400.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,24.99999986979167
0,1043,12.0,95.0,192.0,4800.0,3600.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,24.99999986979167
0,1043,12.0,65.0,192.0,4800.0,2800.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,24.99999986979167
0,1043,12.0,65.0,192.0,4800.0,3100.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,24.99999986979167
1,1044,12.0,250.0,754.0,18600.0,1350.0,8,5,26900.0,13450.0,420.2,2018.0,24.668434980545843
1,1044,12.0,215.0,545.0,13600.0,1515.0,8,5,20140.0,10070.0,314.6,2018.0,24.95412839457958
1,1045,28.0,65.0,118.0,1270.0,1058.0,8,5,19033.0610625,812.5,33.86,2018.0,10.762711773197358
0,1046,14.0,28.0,123.0,950.0,1600.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.723577172979048
0,1046,10.0,28.0,123.0,950.0,2100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.723577172979048
0,1046,14.0,28.0,123.0,950.0,1800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,7.723577172979048
0,1047,12.0,250.0,4213.0,19200.0,3000.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,4.55732257190664
0,1048,12.0,180.0,2213.0,9600.0,3500.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,4.338002709291459
1,1049,14.0,150.0,232.0,5700.0,1168.0,1,1,5259.0,5259.0,328.7,2018.0,24.568965411340667
1,1049,14.0,185.0,232.0,5700.0,1257.0,1,1,6129.0,6129.0,383.0,2018.0,24.568965411340667
1,1050,12.0,175.0,445.0,10800.0,1410.0,8,5,14930.0,7465.0,233.3,2018.0,24.269662866809746
1,1050,12.0,65.0,445.0,10800.0,1615.4307897071872,8,5,19033.0610625,5403.009359050446,1096.608262910798,2018.0,24.269662866809746
1,1051,16.0,120.0,314.0,7200.0,1506.0,8,5,68.36,4375.0,136.7,2018.0,22.92993623270721
0,1052,14.0,165.0,178.0,950.0,3300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,95.0,180.3,950.0,3600.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.268996088358313
0,1052,14.0,165.0,178.0,950.0,3800.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,255.0,178.0,950.0,4000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,165.0,178.0,950.0,3000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,95.0,178.0,950.0,3700.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,165.0,178.0,950.0,3500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,165.0,178.0,950.0,3500.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,65.0,178.0,950.0,2900.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,65.0,178.0,950.0,3100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,95.0,180.3,950.0,3600.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.268996088358313
0,1052,14.0,165.0,178.0,950.0,3100.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,65.0,178.0,950.0,3000.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1052,14.0,165.0,178.0,950.0,3300.0,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
0,1053,28.0,45.0,250.0,3100.0,3500.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,12.3999999504
0,1053,28.0,45.0,250.0,3100.0,3500.0,1,1,19033.0610625,5403.009359050446,1096.608262910798,2018.0,12.3999999504
1,1054,14.0,15.0,178.0,950.0,300.0,3,3,806.4,403.2,100.8,2018.0,5.337078621701806
1,1054,14.0,65.0,178.0,950.0,1615.4307897071872,3,3,19033.0610625,5403.009359050446,1096.608262910798,2018.0,5.337078621701806
1,1054,14.0,15.0,178.0,950.0,300.0,3,3,691.2,345.6,86.4,2018.0,5.337078621701806
1,1055,12.0,160.0,545.0,13600.0,1005.0,8,5,14240.0,7119.0,222.5,2018.0,24.95412839457958
1,1056,14.0,75.0,178.0,950.0,815.0,1,1,4874.0,2437.0,152.3,2018.0,5.337078621701806
